Date,Market,Market Size,Product,Product Id,Product Type,State,Type,Budget Profit,Budget Sales,Cogs,Number of Records,Profit,Profit Ratio,Sales,Total Expenses
2/1/2010 12:00:00 AM,Central,Small Market,Decaf Irish Cream,3,Coffee,Missouri,Decaf,60,170,75,1,46,27.9%,165,44
2/1/2010 12:00:00 AM,Central,Small Market,Green Tea,13,Tea,Missouri,Regular,0,60,33,1,-4,-5.4%,74,45
2/1/2010 12:00:00 AM,Central,Small Market,Caffe Mocha,5,Espresso,Missouri,Regular,70,140,50,1,48,39.0%,123,25
2/1/2010 12:00:00 AM,Central,Small Market,Decaf Espresso,6,Espresso,Missouri,Decaf,60,120,42,1,38,36.9%,103,23
2/1/2010 12:00:00 AM,Central,Small Market,Chamomile,8,Herbal Tea,Missouri,Decaf,10,90,43,1,-8,-7.7%,104,69
2/1/2010 12:00:00 AM,Central,Small Market,Lemon,9,Herbal Tea,Missouri,Decaf,-20,80,84,1,-32,-31.4%,102,50
2/1/2010 12:00:00 AM,Central,Small Market,Darjeeling,11,Tea,Missouri,Regular,10,70,35,1,9,11.0%,82,38
2/1/2010 12:00:00 AM,Central,Small Market,Earl Grey,12,Tea,Missouri,Regular,-10,50,30,1,-7,-10.3%,68,45
2/1/2010 12:00:00 AM,Central,Major Market,Amaretto,1,Coffee,Ohio,Regular,50,140,60,1,33,23.6%,140,47
2/1/2010 12:00:00 AM,Central,Major Market,Columbian,2,Coffee,Ohio,Regular,50,130,52,1,38,29.7%,128,38
2/1/2010 12:00:00 AM,Central,Major Market,Decaf Irish Cream,3,Coffee,Ohio,Decaf,20,130,54,1,-3,-2.3%,129,78
2/1/2010 12:00:00 AM,Central,Major Market,Darjeeling,11,Tea,Ohio,Regular,60,170,80,1,62,31.0%,200,58
2/1/2010 12:00:00 AM,Central,Major Market,Earl Grey,12,Tea,Ohio,Regular,70,180,86,1,71,34.5%,206,49
2/1/2010 12:00:00 AM,Central,Major Market,Decaf Espresso,6,Espresso,Ohio,Decaf,40,150,59,1,18,13.6%,132,55
2/1/2010 12:00:00 AM,Central,Major Market,Caffe Mocha,5,Espresso,Ohio,Regular,140,400,170,1,98,28.8%,340,72
2/1/2010 12:00:00 AM,Central,Major Market,Chamomile,8,Herbal Tea,Ohio,Decaf,30,40,22,1,17,30.4%,56,17
2/1/2010 12:00:00 AM,Central,Major Market,Lemon,9,Herbal Tea,Ohio,Decaf,50,70,32,1,28,35.0%,80,20
2/1/2010 12:00:00 AM,Central,Small Market,Amaretto,1,Coffee,Wisconsin,Regular,30,120,53,1,12,10.2%,118,53
2/1/2010 12:00:00 AM,Central,Small Market,Columbian,2,Coffee,Wisconsin,Regular,40,230,92,1,15,6.8%,220,113
2/1/2010 12:00:00 AM,Central,Small Market,Decaf Irish Cream,3,Coffee,Wisconsin,Decaf,60,180,77,1,50,27.8%,180,53
2/1/2010 12:00:00 AM,Central,Small Market,Darjeeling,11,Tea,Wisconsin,Regular,50,120,56,1,41,29.9%,137,40
2/1/2010 12:00:00 AM,Central,Small Market,Earl Grey,12,Tea,Wisconsin,Regular,10,130,65,1,3,1.9%,155,87
2/1/2010 12:00:00 AM,Central,Small Market,Decaf Espresso,6,Espresso,Wisconsin,Decaf,50,120,48,1,35,31.8%,110,27
2/1/2010 12:00:00 AM,Central,Small Market,Caffe Mocha,5,Espresso,Wisconsin,Regular,60,180,70,1,42,27.3%,154,42
2/1/2010 12:00:00 AM,Central,Small Market,Chamomile,8,Herbal Tea,Wisconsin,Decaf,80,150,65,1,66,37.9%,174,43
2/1/2010 12:00:00 AM,Central,Small Market,Lemon,9,Herbal Tea,Wisconsin,Decaf,50,100,47,1,43,37.4%,115,25
2/1/2010 12:00:00 AM,East,Small Market,Darjeeling,11,Tea,Connecticut,Regular,60,130,50,1,48,39.0%,123,25
2/1/2010 12:00:00 AM,East,Small Market,Green Tea,13,Tea,Connecticut,Regular,40,70,27,1,21,31.8%,66,18
2/1/2010 12:00:00 AM,East,Small Market,Decaf Espresso,6,Espresso,Connecticut,Decaf,40,120,55,1,29,22.3%,130,46
2/1/2010 12:00:00 AM,East,Small Market,Caffe Mocha,5,Espresso,Connecticut,Regular,20,150,65,1,3,1.9%,155,87
2/1/2010 12:00:00 AM,East,Small Market,Columbian,2,Coffee,Connecticut,Regular,130,300,130,1,121,37.2%,325,74
2/1/2010 12:00:00 AM,East,Small Market,Lemon,9,Herbal Tea,Connecticut,Decaf,50,150,86,1,41,21.2%,193,66
2/1/2010 12:00:00 AM,East,Small Market,Mint,10,Herbal Tea,Connecticut,Decaf,50,120,75,1,46,27.9%,165,44
2/1/2010 12:00:00 AM,East,Major Market,Darjeeling,11,Tea,Florida,Regular,40,80,32,1,28,35.0%,80,20
2/1/2010 12:00:00 AM,East,Major Market,Green Tea,13,Tea,Florida,Regular,60,120,47,1,44,38.3%,115,24
2/1/2010 12:00:00 AM,East,Major Market,Decaf Espresso,6,Espresso,Florida,Decaf,60,170,77,1,51,28.3%,180,52
2/1/2010 12:00:00 AM,East,Major Market,Caffe Mocha,5,Espresso,Florida,Regular,40,210,92,1,16,7.3%,220,112
2/1/2010 12:00:00 AM,East,Major Market,Decaf Irish Cream,3,Coffee,Florida,Decaf,70,190,86,1,71,34.5%,206,49
2/1/2010 12:00:00 AM,East,Major Market,Columbian,2,Coffee,Florida,Regular,80,190,80,1,63,31.5%,200,57
2/1/2010 12:00:00 AM,East,Major Market,Chamomile,8,Herbal Tea,Florida,Decaf,30,80,48,1,34,30.9%,110,28
2/1/2010 12:00:00 AM,East,Major Market,Lemon,9,Herbal Tea,Florida,Decaf,20,90,53,1,12,10.2%,118,53
2/1/2010 12:00:00 AM,East,Major Market,Mint,10,Herbal Tea,Florida,Decaf,50,120,70,1,42,27.3%,154,42
2/1/2010 12:00:00 AM,East,Major Market,Darjeeling,11,Tea,Massachusetts,Regular,40,80,32,1,28,35.0%,80,20
2/1/2010 12:00:00 AM,East,Major Market,Green Tea,13,Tea,Massachusetts,Regular,30,60,22,1,17,30.4%,56,17
2/1/2010 12:00:00 AM,East,Major Market,Regular Espresso,7,Espresso,Massachusetts,Regular,110,330,170,1,99,29.1%,340,71
2/1/2010 12:00:00 AM,East,Major Market,Caffe Mocha,5,Espresso,Massachusetts,Regular,10,120,54,1,-4,-3.1%,128,78
2/1/2010 12:00:00 AM,East,Major Market,Columbian,2,Coffee,Massachusetts,Regular,330,440,75,1,340,72.3%,470,55
2/1/2010 12:00:00 AM,East,Major Market,Lemon,9,Herbal Tea,Massachusetts,Decaf,30,100,59,1,18,13.6%,132,55
2/1/2010 12:00:00 AM,East,Small Market,Darjeeling,11,Tea,New Hampshire,Regular,20,40,18,1,11,24.4%,45,16
2/1/2010 12:00:00 AM,East,Small Market,Green Tea,13,Tea,New Hampshire,Regular,30,40,0,1,32,74.4%,43,11
2/1/2010 12:00:00 AM,East,Small Market,Regular Espresso,7,Espresso,New Hampshire,Regular,0,60,30,1,-6,-8.8%,68,44
2/1/2010 12:00:00 AM,East,Small Market,Caffe Mocha,5,Espresso,New Hampshire,Regular,10,100,43,1,-7,-6.7%,104,68
2/1/2010 12:00:00 AM,East,Small Market,Amaretto,1,Coffee,New Hampshire,Regular,40,90,41,1,25,24.8%,101,35
2/1/2010 12:00:00 AM,East,Small Market,Columbian,2,Coffee,New Hampshire,Regular,30,100,45,1,23,20.2%,114,46
2/1/2010 12:00:00 AM,East,Small Market,Lemon,9,Herbal Tea,New Hampshire,Decaf,0,50,33,1,-4,-5.4%,74,45
2/1/2010 12:00:00 AM,East,Major Market,Darjeeling,11,Tea,New York,Regular,120,250,95,1,100,43.1%,232,37
2/1/2010 12:00:00 AM,East,Major Market,Earl Grey,12,Tea,New York,Regular,130,260,99,1,105,43.2%,243,39
2/1/2010 12:00:00 AM,East,Major Market,Green Tea,13,Tea,New York,Regular,90,200,77,1,79,41.8%,189,33
2/1/2010 12:00:00 AM,East,Major Market,Regular Espresso,7,Espresso,New York,Regular,280,560,228,1,264,45.5%,580,88
2/1/2010 12:00:00 AM,East,Major Market,Caffe Mocha,5,Espresso,New York,Regular,-190,50,121,1,-203,-332.8%,61,143
2/1/2010 12:00:00 AM,East,Major Market,Columbian,2,Coffee,New York,Regular,250,610,258,1,245,38.0%,645,142
2/1/2010 12:00:00 AM,East,Major Market,Lemon,9,Herbal Tea,New York,Decaf,110,380,240,1,131,26.5%,495,124
2/1/2010 12:00:00 AM,East,Major Market,Mint,10,Herbal Tea,New York,Decaf,-80,140,213,1,-120,-66.7%,180,87
2/1/2010 12:00:00 AM,South,Small Market,Caffe Mocha,5,Espresso,Louisiana,Regular,70,140,65,1,65,37.4%,174,44
2/1/2010 12:00:00 AM,South,Small Market,Decaf Espresso,6,Espresso,Louisiana,Decaf,50,110,56,1,41,29.9%,137,40
2/1/2010 12:00:00 AM,South,Small Market,Chamomile,8,Herbal Tea,Louisiana,Decaf,40,100,49,1,35,31.3%,112,28
2/1/2010 12:00:00 AM,South,Small Market,Lemon,9,Herbal Tea,Louisiana,Decaf,40,180,86,1,42,21.8%,193,65
2/1/2010 12:00:00 AM,South,Small Market,Caffe Latte,4,Espresso,Louisiana,Regular,10,130,65,1,2,1.3%,155,88
2/1/2010 12:00:00 AM,South,Small Market,Columbian,2,Coffee,Louisiana,Regular,60,110,38,1,34,36.2%,94,22
2/1/2010 12:00:00 AM,South,Small Market,Decaf Irish Cream,3,Coffee,Louisiana,Decaf,70,140,47,1,44,38.3%,115,24
2/1/2010 12:00:00 AM,South,Small Market,Caffe Mocha,5,Espresso,New Mexico,Regular,0,80,43,1,-7,-6.7%,104,68
2/1/2010 12:00:00 AM,South,Small Market,Decaf Espresso,6,Espresso,New Mexico,Decaf,10,70,35,1,8,9.8%,82,39
2/1/2010 12:00:00 AM,South,Small Market,Chamomile,8,Herbal Tea,New Mexico,Decaf,20,40,18,1,10,22.2%,45,17
2/1/2010 12:00:00 AM,South,Small Market,Lemon,9,Herbal Tea,New Mexico,Decaf,20,60,28,1,5,7.9%,63,30
2/1/2010 12:00:00 AM,South,Small Market,Caffe Latte,4,Espresso,New Mexico,Regular,0,50,30,1,-7,-10.3%,68,45
2/1/2010 12:00:00 AM,South,Small Market,Columbian,2,Coffee,New Mexico,Regular,50,140,45,1,24,21.1%,114,45
2/1/2010 12:00:00 AM,South,Small Market,Decaf Irish Cream,3,Coffee,New Mexico,Decaf,-20,120,84,1,-31,-30.4%,102,49
2/1/2010 12:00:00 AM,South,Small Market,Caffe Latte,4,Espresso,Oklahoma,Regular,70,170,86,1,70,34.0%,206,50
2/1/2010 12:00:00 AM,South,Small Market,Caffe Mocha,5,Espresso,Oklahoma,Regular,30,40,22,1,17,30.4%,56,17
2/1/2010 12:00:00 AM,South,Small Market,Decaf Espresso,6,Espresso,Oklahoma,Decaf,70,170,80,1,63,31.5%,200,57
2/1/2010 12:00:00 AM,South,Small Market,Chamomile,8,Herbal Tea,Oklahoma,Decaf,20,110,53,1,11,9.3%,118,54
2/1/2010 12:00:00 AM,South,Small Market,Lemon,9,Herbal Tea,Oklahoma,Decaf,40,210,92,1,15,6.8%,220,113
2/1/2010 12:00:00 AM,South,Small Market,Columbian,2,Coffee,Oklahoma,Regular,50,120,44,1,29,29.0%,100,27
2/1/2010 12:00:00 AM,South,Small Market,Decaf Irish Cream,3,Coffee,Oklahoma,Decaf,50,100,32,1,29,36.3%,80,19
2/1/2010 12:00:00 AM,South,Major Market,Caffe Latte,4,Espresso,Texas,Regular,60,160,75,1,58,30.7%,189,56
2/1/2010 12:00:00 AM,South,Major Market,Caffe Mocha,5,Espresso,Texas,Regular,100,200,99,1,106,43.6%,243,38
2/1/2010 12:00:00 AM,South,Major Market,Decaf Espresso,6,Espresso,Texas,Decaf,90,160,77,1,80,42.3%,189,32
2/1/2010 12:00:00 AM,South,Major Market,Chamomile,8,Herbal Tea,Texas,Decaf,50,130,60,1,33,23.6%,140,47
2/1/2010 12:00:00 AM,South,Major Market,Lemon,9,Herbal Tea,Texas,Decaf,50,120,52,1,38,29.7%,128,38
2/1/2010 12:00:00 AM,South,Major Market,Columbian,2,Coffee,Texas,Regular,240,580,213,1,164,35.3%,465,88
2/1/2010 12:00:00 AM,South,Major Market,Decaf Irish Cream,3,Coffee,Texas,Decaf,100,230,83,1,68,35.8%,190,39
2/1/2010 12:00:00 AM,West,Small Market,Caffe Latte,4,Espresso,Utah,Regular,30,90,42,1,38,36.9%,103,23
2/1/2010 12:00:00 AM,West,Small Market,Caffe Mocha,5,Espresso,Utah,Regular,40,100,49,1,35,31.3%,112,28
2/1/2010 12:00:00 AM,West,Small Market,Decaf Espresso,6,Espresso,Utah,Decaf,50,110,50,1,48,39.0%,123,25
2/1/2010 12:00:00 AM,West,Small Market,Chamomile,8,Herbal Tea,Utah,Decaf,30,80,41,1,24,23.8%,101,36
2/1/2010 12:00:00 AM,West,Small Market,Lemon,9,Herbal Tea,Utah,Decaf,40,100,45,1,24,21.1%,114,45
2/1/2010 12:00:00 AM,West,Small Market,Mint,10,Herbal Tea,Utah,Decaf,-30,80,84,1,-31,-30.4%,102,49
2/1/2010 12:00:00 AM,West,Small Market,Darjeeling,11,Tea,Utah,Regular,10,70,43,1,-7,-6.7%,104,68
2/1/2010 12:00:00 AM,West,Small Market,Earl Grey,12,Tea,Utah,Regular,10,50,35,1,9,11.0%,82,38
2/1/2010 12:00:00 AM,West,Small Market,Green Tea,13,Tea,Utah,Regular,10,40,30,1,-6,-8.8%,68,44
2/1/2010 12:00:00 AM,West,Small Market,Amaretto,1,Coffee,Utah,Regular,70,200,75,1,46,27.9%,165,44
2/1/2010 12:00:00 AM,West,Small Market,Columbian,2,Coffee,Utah,Regular,70,160,55,1,30,23.1%,130,45
2/1/2010 12:00:00 AM,West,Small Market,Decaf Irish Cream,3,Coffee,Utah,Decaf,80,240,86,1,41,21.2%,193,66
2/1/2010 12:00:00 AM,West,Major Market,Caffe Latte,4,Espresso,California,Regular,150,430,228,1,142,31.1%,457,87
2/1/2010 12:00:00 AM,West,Major Market,Caffe Mocha,5,Espresso,California,Regular,30,270,121,1,26,9.0%,290,143
2/1/2010 12:00:00 AM,West,Major Market,Decaf Espresso,6,Espresso,California,Decaf,200,520,234,1,202,37.1%,545,109
2/1/2010 12:00:00 AM,West,Major Market,Chamomile,8,Herbal Tea,California,Decaf,100,200,95,1,100,43.1%,232,37
2/1/2010 12:00:00 AM,West,Major Market,Lemon,9,Herbal Tea,California,Decaf,160,400,213,1,164,35.3%,465,88
2/1/2010 12:00:00 AM,West,Major Market,Mint,10,Herbal Tea,California,Decaf,60,160,83,1,68,35.8%,190,39
2/1/2010 12:00:00 AM,West,Major Market,Darjeeling,11,Tea,California,Regular,90,160,99,1,106,43.6%,243,38
2/1/2010 12:00:00 AM,West,Major Market,Earl Grey,12,Tea,California,Regular,60,120,77,1,80,42.3%,189,32
2/1/2010 12:00:00 AM,West,Major Market,Green Tea,13,Tea,California,Regular,50,120,75,1,58,30.7%,189,56
2/1/2010 12:00:00 AM,West,Major Market,Amaretto,1,Coffee,California,Regular,-20,160,104,1,-27,-20.5%,132,55
2/1/2010 12:00:00 AM,West,Major Market,Columbian,2,Coffee,California,Regular,360,800,258,1,245,38.0%,645,142
2/1/2010 12:00:00 AM,West,Major Market,Decaf Irish Cream,3,Coffee,California,Decaf,-110,150,148,1,-117,-95.9%,122,91
2/1/2010 12:00:00 AM,West,Small Market,Caffe Latte,4,Espresso,Nevada,Regular,30,40,0,1,31,72.1%,43,12
2/1/2010 12:00:00 AM,West,Small Market,Caffe Mocha,5,Espresso,Nevada,Regular,20,40,18,1,10,22.2%,45,17
2/1/2010 12:00:00 AM,West,Small Market,Decaf Espresso,6,Espresso,Nevada,Decaf,20,40,19,1,11,23.4%,47,17
2/1/2010 12:00:00 AM,West,Small Market,Decaf Irish Cream,3,Coffee,Nevada,Decaf,20,70,28,1,6,9.5%,63,29
2/1/2010 12:00:00 AM,West,Small Market,Chamomile,8,Herbal Tea,Nevada,Decaf,40,250,121,1,26,9.0%,290,143
2/1/2010 12:00:00 AM,West,Small Market,Lemon,9,Herbal Tea,Nevada,Decaf,120,310,148,1,115,32.5%,354,91
2/1/2010 12:00:00 AM,West,Small Market,Mint,10,Herbal Tea,Nevada,Decaf,110,220,104,1,94,37.0%,254,56
2/1/2010 12:00:00 AM,West,Small Market,Darjeeling,11,Tea,Nevada,Regular,150,370,234,1,202,37.1%,545,109
2/1/2010 12:00:00 AM,West,Small Market,Earl Grey,12,Tea,Nevada,Regular,100,310,228,1,142,31.1%,457,87
2/1/2010 12:00:00 AM,West,Small Market,Green Tea,13,Tea,Nevada,Regular,-220,0,240,1,-342,-1487.0%,23,125
2/1/2010 12:00:00 AM,West,Small Market,Columbian,2,Coffee,Nevada,Regular,10,90,33,1,-5,-6.8%,74,46
2/1/2010 12:00:00 AM,West,Small Market,Caffe Latte,4,Espresso,Oregon,Regular,20,120,59,1,18,13.6%,132,55
2/1/2010 12:00:00 AM,West,Small Market,Caffe Mocha,5,Espresso,Oregon,Regular,50,130,60,1,33,23.6%,140,47
2/1/2010 12:00:00 AM,West,Small Market,Decaf Espresso,6,Espresso,Oregon,Decaf,100,320,170,1,99,29.1%,340,71
2/1/2010 12:00:00 AM,West,Small Market,Decaf Irish Cream,3,Coffee,Oregon,Decaf,70,160,52,1,38,29.7%,128,38
2/1/2010 12:00:00 AM,West,Small Market,Chamomile,8,Herbal Tea,Oregon,Decaf,50,70,33,1,28,34.6%,81,20
2/1/2010 12:00:00 AM,West,Small Market,Lemon,9,Herbal Tea,Oregon,Decaf,30,80,44,1,30,30.0%,100,26
2/1/2010 12:00:00 AM,West,Small Market,Darjeeling,11,Tea,Oregon,Regular,20,30,22,1,17,30.4%,56,17
2/1/2010 12:00:00 AM,West,Small Market,Earl Grey,12,Tea,Oregon,Regular,50,130,80,1,62,31.0%,200,58
2/1/2010 12:00:00 AM,West,Small Market,Green Tea,13,Tea,Oregon,Regular,60,140,86,1,71,34.5%,206,49
2/1/2010 12:00:00 AM,West,Small Market,Amaretto,1,Coffee,Oregon,Regular,40,160,54,1,-4,-3.1%,129,79
2/1/2010 12:00:00 AM,West,Small Market,Columbian,2,Coffee,Oregon,Regular,50,190,65,1,25,16.1%,155,65
2/1/2010 12:00:00 AM,West,Small Market,Caffe Latte,4,Espresso,Washington,Regular,40,100,48,1,35,31.8%,110,27
2/1/2010 12:00:00 AM,West,Small Market,Caffe Mocha,5,Espresso,Washington,Regular,20,110,53,1,12,10.2%,118,53
2/1/2010 12:00:00 AM,West,Small Market,Decaf Espresso,6,Espresso,Washington,Decaf,60,140,70,1,41,26.6%,154,43
2/1/2010 12:00:00 AM,West,Small Market,Decaf Irish Cream,3,Coffee,Washington,Decaf,60,270,92,1,15,6.8%,220,113
2/1/2010 12:00:00 AM,West,Small Market,Chamomile,8,Herbal Tea,Washington,Decaf,120,280,130,1,121,37.2%,325,74
2/1/2010 12:00:00 AM,West,Small Market,Lemon,9,Herbal Tea,Washington,Decaf,50,80,38,1,34,36.2%,94,22
2/1/2010 12:00:00 AM,West,Small Market,Darjeeling,11,Tea,Washington,Regular,40,110,65,1,66,37.9%,174,43
2/1/2010 12:00:00 AM,West,Small Market,Earl Grey,12,Tea,Washington,Regular,40,90,56,1,41,29.9%,137,40
2/1/2010 12:00:00 AM,West,Small Market,Green Tea,13,Tea,Washington,Regular,10,100,65,1,3,1.9%,155,87
2/1/2010 12:00:00 AM,West,Small Market,Columbian,2,Coffee,Washington,Regular,70,170,58,1,44,31.0%,142,40
3/1/2010 12:00:00 AM,Central,Major Market,Amaretto,1,Coffee,Colorado,Regular,100,220,87,1,90,42.3%,213,36
3/1/2010 12:00:00 AM,Central,Major Market,Columbian,2,Coffee,Colorado,Regular,90,200,84,1,69,35.8%,193,40
3/1/2010 12:00:00 AM,Central,Major Market,Decaf Irish Cream,3,Coffee,Colorado,Decaf,110,240,95,1,101,43.2%,234,38
3/1/2010 12:00:00 AM,Central,Major Market,Green Tea,13,Tea,Colorado,Regular,30,80,43,1,29,29.6%,98,26
3/1/2010 12:00:00 AM,Central,Major Market,Caffe Mocha,5,Espresso,Colorado,Regular,110,230,81,1,84,42.4%,198,33
3/1/2010 12:00:00 AM,Central,Major Market,Decaf Espresso,6,Espresso,Colorado,Decaf,80,210,72,1,54,30.0%,180,54
3/1/2010 12:00:00 AM,Central,Major Market,Chamomile,8,Herbal Tea,Colorado,Decaf,100,280,162,1,94,28.9%,325,69
3/1/2010 12:00:00 AM,Central,Major Market,Lemon,9,Herbal Tea,Colorado,Decaf,20,110,52,1,-4,-3.2%,125,77
3/1/2010 12:00:00 AM,Central,Major Market,Mint,10,Herbal Tea,Colorado,Decaf,40,110,57,1,31,23.1%,134,46
3/1/2010 12:00:00 AM,Central,Major Market,Darjeeling,11,Tea,Colorado,Regular,20,110,58,1,16,12.4%,129,55
3/1/2010 12:00:00 AM,Central,Major Market,Earl Grey,12,Tea,Colorado,Regular,30,110,62,1,32,23.7%,135,41
3/1/2010 12:00:00 AM,Central,Major Market,Columbian,2,Coffee,Illinois,Regular,140,380,154,1,119,32.4%,367,94
3/1/2010 12:00:00 AM,Central,Major Market,Decaf Irish Cream,3,Coffee,Illinois,Decaf,120,280,109,1,102,38.2%,267,56
3/1/2010 12:00:00 AM,Central,Major Market,Caffe Mocha,5,Espresso,Illinois,Regular,260,660,243,1,211,37.2%,567,113
3/1/2010 12:00:00 AM,Central,Major Market,Decaf Espresso,6,Espresso,Illinois,Decaf,200,560,239,1,148,31.0%,478,91
3/1/2010 12:00:00 AM,Central,Major Market,Chamomile,8,Herbal Tea,Illinois,Decaf,90,180,87,1,91,42.7%,213,35
3/1/2010 12:00:00 AM,Central,Major Market,Lemon,9,Herbal Tea,Illinois,Decaf,60,160,84,1,70,36.3%,193,39
3/1/2010 12:00:00 AM,Central,Major Market,Mint,10,Herbal Tea,Illinois,Decaf,100,200,95,1,102,43.6%,234,37
3/1/2010 12:00:00 AM,Central,Major Market,Darjeeling,11,Tea,Illinois,Regular,80,170,81,1,84,42.4%,198,33
3/1/2010 12:00:00 AM,Central,Major Market,Earl Grey,12,Tea,Illinois,Regular,40,150,72,1,53,29.4%,180,55
3/1/2010 12:00:00 AM,Central,Small Market,Amaretto,1,Coffee,Iowa,Regular,20,40,18,1,10,22.2%,45,17
3/1/2010 12:00:00 AM,Central,Small Market,Columbian,2,Coffee,Iowa,Regular,20,60,28,1,6,9.5%,63,29
3/1/2010 12:00:00 AM,Central,Small Market,Decaf Irish Cream,3,Coffee,Iowa,Decaf,20,50,23,1,12,22.2%,54,19
3/1/2010 12:00:00 AM,Central,Small Market,Caffe Mocha,5,Espresso,Iowa,Regular,20,40,16,1,9,22.0%,41,16
3/1/2010 12:00:00 AM,Central,Small Market,Decaf Espresso,6,Espresso,Iowa,Decaf,40,50,0,1,32,74.4%,43,11
3/1/2010 12:00:00 AM,Central,Small Market,Chamomile,8,Herbal Tea,Iowa,Decaf,210,490,243,1,212,37.4%,567,112
3/1/2010 12:00:00 AM,Central,Small Market,Lemon,9,Herbal Tea,Iowa,Decaf,110,230,109,1,102,38.2%,267,56
3/1/2010 12:00:00 AM,Central,Small Market,Darjeeling,11,Tea,Iowa,Regular,140,420,239,1,148,31.0%,478,91
3/1/2010 12:00:00 AM,Central,Small Market,Earl Grey,12,Tea,Iowa,Regular,160,480,245,1,175,32.1%,546,126
3/1/2010 12:00:00 AM,Central,Small Market,Columbian,2,Coffee,Missouri,Regular,40,190,85,1,39,20.6%,189,65
3/1/2010 12:00:00 AM,Central,Small Market,Decaf Irish Cream,3,Coffee,Missouri,Decaf,60,170,74,1,45,27.6%,163,44
3/1/2010 12:00:00 AM,Central,Small Market,Green Tea,13,Tea,Missouri,Regular,0,60,33,1,-4,-5.3%,75,46
3/1/2010 12:00:00 AM,Central,Small Market,Caffe Mocha,5,Espresso,Missouri,Regular,70,140,49,1,47,38.8%,121,25
3/1/2010 12:00:00 AM,Central,Small Market,Decaf Espresso,6,Espresso,Missouri,Decaf,60,130,48,1,45,38.1%,118,25
3/1/2010 12:00:00 AM,Central,Small Market,Chamomile,8,Herbal Tea,Missouri,Decaf,10,90,44,1,-6,-5.6%,107,69
3/1/2010 12:00:00 AM,Central,Small Market,Lemon,9,Herbal Tea,Missouri,Decaf,-10,90,88,1,-32,-30.2%,106,50
3/1/2010 12:00:00 AM,Central,Small Market,Darjeeling,11,Tea,Missouri,Regular,10,70,36,1,11,12.9%,85,38
3/1/2010 12:00:00 AM,Central,Small Market,Earl Grey,12,Tea,Missouri,Regular,0,60,33,1,-3,-4.0%,75,45
3/1/2010 12:00:00 AM,Central,Major Market,Amaretto,1,Coffee,Ohio,Regular,50,140,57,1,32,23.9%,134,45
3/1/2010 12:00:00 AM,Central,Major Market,Columbian,2,Coffee,Ohio,Regular,40,120,49,1,35,28.9%,121,37
3/1/2010 12:00:00 AM,Central,Major Market,Decaf Irish Cream,3,Coffee,Ohio,Decaf,20,130,52,1,-4,-3.2%,125,77
3/1/2010 12:00:00 AM,Central,Major Market,Darjeeling,11,Tea,Ohio,Regular,60,180,84,1,68,32.4%,210,58
3/1/2010 12:00:00 AM,Central,Major Market,Earl Grey,12,Tea,Ohio,Regular,70,180,89,1,74,34.6%,214,51
3/1/2010 12:00:00 AM,Central,Major Market,Decaf Espresso,6,Espresso,Ohio,Decaf,40,150,58,1,15,11.6%,129,56
3/1/2010 12:00:00 AM,Central,Major Market,Caffe Mocha,5,Espresso,Ohio,Regular,130,380,162,1,94,28.9%,325,69
3/1/2010 12:00:00 AM,Central,Major Market,Chamomile,8,Herbal Tea,Ohio,Decaf,30,40,21,1,15,28.3%,53,17
3/1/2010 12:00:00 AM,Central,Major Market,Lemon,9,Herbal Tea,Ohio,Decaf,40,60,32,1,28,35.4%,79,19
3/1/2010 12:00:00 AM,Central,Small Market,Amaretto,1,Coffee,Wisconsin,Regular,30,120,54,1,13,10.8%,120,53
3/1/2010 12:00:00 AM,Central,Small Market,Columbian,2,Coffee,Wisconsin,Regular,30,230,95,1,17,7.5%,227,115
3/1/2010 12:00:00 AM,Central,Small Market,Decaf Irish Cream,3,Coffee,Wisconsin,Decaf,70,190,80,1,55,29.3%,188,53
3/1/2010 12:00:00 AM,Central,Small Market,Darjeeling,11,Tea,Wisconsin,Regular,40,110,52,1,38,29.5%,129,39
3/1/2010 12:00:00 AM,Central,Small Market,Earl Grey,12,Tea,Wisconsin,Regular,10,130,63,1,1,0.7%,150,86
3/1/2010 12:00:00 AM,Central,Small Market,Decaf Espresso,6,Espresso,Wisconsin,Decaf,60,130,49,1,34,30.4%,112,29
3/1/2010 12:00:00 AM,Central,Small Market,Caffe Mocha,5,Espresso,Wisconsin,Regular,60,180,71,1,41,26.5%,155,43
3/1/2010 12:00:00 AM,Central,Small Market,Chamomile,8,Herbal Tea,Wisconsin,Decaf,70,140,62,1,63,37.7%,167,42
3/1/2010 12:00:00 AM,Central,Small Market,Lemon,9,Herbal Tea,Wisconsin,Decaf,50,100,49,1,47,38.8%,121,25
3/1/2010 12:00:00 AM,East,Small Market,Darjeeling,11,Tea,Connecticut,Regular,60,130,49,1,47,38.8%,121,25
3/1/2010 12:00:00 AM,East,Small Market,Green Tea,13,Tea,Connecticut,Regular,30,60,25,1,18,29.0%,62,19
3/1/2010 12:00:00 AM,East,Small Market,Decaf Espresso,6,Espresso,Connecticut,Decaf,40,120,53,1,26,21.0%,124,45
3/1/2010 12:00:00 AM,East,Small Market,Caffe Mocha,5,Espresso,Connecticut,Regular,10,140,63,1,0,0.0%,150,87
3/1/2010 12:00:00 AM,East,Small Market,Columbian,2,Coffee,Connecticut,Regular,130,290,123,1,114,36.9%,309,72
